Date,Hamina,St.Ghislain,Potsdam,Portland,Boston
2014-07-30 04:00:00,46.58,34.73,34.73,24.61,25.97
2014-07-30 05:00:00,48.04,38.85,38.85,23.05,24.4
2014-07-30 06:00:00,49.8,44.3,44.3,19.89,21.01
2014-07-30 07:00:00,50.47,43.83,43.83,19.0,20.03
2014-07-30 08:00:00,51.17,43.17,43.17,19.14,20.16
2014-07-30 09:00:00,50.53,43.18,41.94,22.3,23.47
2014-07-30 10:00:00,48.03,40.42,38.77,26.27,27.43
2014-07-30 11:00:00,45.13,41.03,37.69,27.44,28.66
2014-07-30 12:00:00,46.3,41.03,36.69,30.73,31.89
2014-07-30 13:00:00,45.42,41.03,34.68,30.98,32.05
2014-07-30 14:00:00,42.3,41.03,33.97,34.11,35.44
2014-07-30 15:00:00,42.29,52.86,34.2,35.11,36.61
2014-07-30 16:00:00,42.24,53.99,35.81,35.97,37.62
2014-07-30 17:00:00,39.18,48.52,37.68,34.82,36.08
2014-07-30 18:00:00,40.69,43.12,36.55,36.03,37.58
2014-07-30 19:00:00,40.63,36.82,36.09,38.17,39.42
2014-07-30 20:00:00,32.2,53.92,34.47,40.33,41.66
2014-07-30 21:00:00,31.12,48.13,32.01,38.85,40.14
2014-07-30 22:00:00,30.13,35.19,30.25,33.44,34.6
2014-07-30 23:00:00,29.36,35.28,28.08,32.28,33.44
2014-07-31 00:00:00,28.71,29.36,25.98,33.52,34.82
2014-07-31 01:00:00,28.83,33.91,26.0,31.27,32.44
2014-07-31 02:00:00,31.03,32.39,28.14,26.06,26.91
2014-07-31 03:00:00,40.65,34.24,30.19,27.0,28.37
2014-07-31 04:00:00,45.8,35.0,35.0,22.43,23.69
2014-07-31 05:00:00,47.22,39.87,39.87,19.33,20.33
2014-07-31 06:00:00,45.77,41.03,41.03,15.47,16.27
2014-07-31 07:00:00,48.83,37.72,37.55,15.52,16.26
2014-07-31 08:00:00,54.56,41.03,36.49,15.61,16.27
2014-07-31 09:00:00,53.97,37.72,37.67,19.51,20.35
2014-07-31 10:00:00,52.73,37.48,36.44,25.64,26.75
2014-07-31 11:00:00,50.66,38.66,34.85,27.32,28.68
2014-07-31 12:00:00,43.45,41.03,34.22,27.67,29.17
2014-07-31 13:00:00,48.19,43.12,33.71,29.13,30.8
2014-07-31 14:00:00,46.91,46.48,33.52,29.12,30.9
2014-07-31 15:00:00,44.46,48.52,34.82,31.97,33.97
2014-07-31 16:00:00,44.09,37.79,37.72,35.99,38.27
2014-07-31 17:00:00,40.68,41.03,41.03,38.67,41.17
2014-07-31 18:00:00,43.72,43.19,41.12,41.7,44.57
2014-07-31 19:00:00,39.12,38.84,38.84,41.88,44.69
2014-07-31 20:00:00,33.73,44.43,37.02,45.77,49.14
2014-07-31 21:00:00,31.7,41.03,33.73,42.15,44.94
2014-07-31 22:00:00,30.79,34.47,31.7,34.81,37.08
2014-07-31 23:00:00,30.25,34.14,30.33,29.11,31.04
2014-08-01 00:00:00,29.78,34.1,30.25,30.23,32.25
2014-08-01 01:00:00,30.04,34.09,29.78,29.41,30.89
2014-08-01 02:00:00,32.58,34.13,30.01,28.07,29.85
2014-08-01 03:00:00,48.15,34.16,30.25,26.62,28.06
2014-08-01 04:00:00,57.81,40.79,35.95,20.71,22.06
2014-08-01 05:00:00,73.36,43.51,43.19,18.79,20.09
2014-08-01 06:00:00,74.79,43.15,43.15,16.76,17.92
2014-08-01 07:00:00,77.54,47.54,36.17,15.83,16.88
2014-08-01 08:00:00,70.95,52.88,34.79,16.75,17.88
2014-08-01 09:00:00,65.6,50.14,33.74,19.27,20.39
2014-08-01 10:00:00,64.82,43.18,31.48,21.93,23.1
2014-08-01 11:00:00,47.93,41.83,30.32,24.58,25.96
2014-08-01 12:00:00,43.29,40.42,30.33,27.29,29.1
2014-08-01 13:00:00,41.13,37.81,31.3,27.17,28.6
2014-08-01 14:00:00,41.18,46.4,32.84,32.22,33.92
2014-08-01 15:00:00,40.55,51.3,35.86,37.06,39.26
2014-08-01 16:00:00,40.59,50.14,43.17,38.04,40.18
2014-08-01 17:00:00,38.93,48.87,46.4,41.55,44.03
2014-08-01 18:00:00,40.51,52.8,46.33,43.15,46.22
2014-08-01 19:00:00,40.5,52.66,42.48,44.73,48.11
2014-08-01 20:00:00,33.03,62.02,34.52,42.97,45.95
2014-08-01 21:00:00,31.87,47.65,30.28,38.48,40.92
2014-08-01 22:00:00,31.22,34.58,28.49,31.64,33.56
