,Portland,Boston,Richmond,Brighton,Hatfield,Madison,Georgetown
2013-06-30 14:00:00,40.832238312401955,43.94220571805609,36.33639354948533,38.7186809018766,30.717176274479737,36.569974199756956,38.629553444472876
2013-06-30 15:00:00,39.75151550033394,42.757635896177746,36.50281951374672,41.99778628429833,30.470264655520673,38.68580059092123,41.08569486254589
2013-06-30 16:00:00,40.91949971147113,44.03699374941859,36.50881650370369,46.74507915550973,27.99835752635922,40.24479722347973,41.798369452378495
2013-06-30 17:00:00,42.13529235248787,45.3470148740007,36.36761101072712,48.26813403094423,31.256874012378265,41.42702465600765,43.158229914661895
2013-06-30 18:00:00,40.792188092313076,43.738602894337866,36.10057831863555,50.7624578068358,30.86880048782776,41.88360647702592,43.38890985152116
2013-06-30 19:00:00,44.080780917413904,47.4768507544522,35.735800588963116,50.40801202324792,32.571160748039205,41.847043265578314,43.44680635750118
2013-06-30 20:00:00,42.495657284633495,45.72972260752651,35.30536950104817,50.348036233312186,26.588782233299426,41.07653197176303,42.19595193182912
2013-06-30 21:00:00,42.301963559244406,45.51193693577996,34.843073417519534,49.82067581520602,24.71853739857822,39.86658914484099,40.289656241985206
2013-06-30 22:00:00,42.3596217004648,45.590746234342035,34.381974312918246,46.67182383821771,32.793715849874026,38.07810054928824,38.03843635748296
2013-06-30 23:00:00,40.39427702449705,43.479725084281405,33.952318221165854,44.513476202054285,32.16893311928102,36.053963132700794,35.536469897969056
2013-07-01 00:00:00,43.198083589124465,46.552745563310445,33.579767478352956,42.14115285512787,32.93063248607868,33.7290894316191,32.78068506523629
2013-07-01 01:00:00,41.424749078161184,43.89718657347006,34.68666089088066,41.053144730621376,31.1263810965955,33.5677944639324,35.057960192741945
2013-07-01 02:00:00,40.826140425148786,43.657429879231834,31.89284221949203,37.22320017425599,31.22181136745035,32.96487100377763,32.33037067914315
2013-07-01 03:00:00,39.66888349358352,42.66180260529042,31.217675387826226,34.65426426641902,30.49280757812877,32.356509602142566,31.949456017434763
2013-07-01 04:00:00,40.67295190411276,43.83010711037792,30.519917886478467,30.751521765117378,30.17197446620113,31.8282824041286,31.449899095708258
2013-07-01 05:00:00,39.10897934235744,42.28873903576908,30.43542808117511,28.430756069377892,30.227273096593773,31.410612506517825,31.510930426381876
2013-07-01 06:00:00,39.37752148751402,42.61741442412769,29.310682832820113,26.102652537221672,30.20594128476871,31.1245426708024,30.517022808981395
